bano_cuarto,bano_escalera,cocina,cuarto,entrada,escalera,estudiof,estudiot,puerta,sala,tv,vestidor,consumo,id
0,0,0,0,0,0,0,0,0,0,0,0.99,3500,32681
0.04,0,0,0.19,0,0,0.01,0,0,0,0.02,0,11760,32682
0,0,0.22,0.09,0,0,0,0,0.01,0.01,0,0,13660,32683
0,0,0,0,0,0,0,0,0,0.89,0,0,3485,32684
0,0,0,0,0,0,0,0,0,0,0.46,0.29,4270,32685
0,0,0,0.04,0,0,0,0,0,0,0,0.99,3120,32686
0,0,0,0,0,0,0.02,0,0,0,0,0,2230,32687
0,0,0,0.62,0,0.01,0,0.01,0,0,0,0.82,2985,32688
0,0,0.99,0.82,0.5,0.45,0.46,0,0.94,0,0.82,0.98,15270,32689
0,0,0,0,0,0,0,0,0,0,0.76,0.99,5100,32690
0,0,0,0.96,0,0,0.06,0,0,0,0.06,0.99,12680,32691
0,0,0,0,0,0,0,0,0,0,0,1,6830,32692
0,0,0,0.01,0,0,0,0,0,0,0,0,4560,32693
0,0,0.91,0.96,0.15,0.92,0.46,0.49,0.74,0.8,0.46,0.39,7100,32694
0,0,0.04,0.05,0,0.05,0.05,0,0.04,0,0.93,0.99,11610,32695
0,0,0,0.06,0,0,0,0,0,0,0,0,4120,32696
0,0,0.05,0.06,0.03,0.06,0.07,0,0.06,0.06,0.58,0.99,3750,32697
0,0,0,0.85,0,0,0.1,0.02,0,0,0,0,3200,32698
0,0,0,0.48,0,0,0,0.68,0,0,0,0,4510,32699
0,0,0,0.68,0,0,0,0,0,0,0.01,0,3890,32700
0,0,0,0,0,0,0,0,0,0,0,0,2990,32701
0.04,0,0,0.96,0,0,0.03,0,0,0,0,0,4e3,32702
0,0,0.99,0,0,0,0,0,0,0,0,0.98,4700,32703
0,0,0,0.01,0,0,0,0,0,0,0,0,2290,32704
0,0,0.99,0.7,0.91,0,0,0,0.99,0,0.1,0.06,24e3,32705
0,0,0,0.19,0,0.16,0,0,0,0,0.25,0,3100,32706
0,0,0,0.13,0,0.14,0.07,0,0,0,1,0.71,4220,32707
0,0,0,0.92,0.18,0.24,0.32,0,0.23,0.24,0.88,0.87,3910,32708
0,0,0,0,0,0,0,0,0,0,0,0,2400,32709
0,0,0,0.76,0,0,0,0,0,0,0.89,0.99,2910,32710
0,0,0,0.1,0,0,0,0,0,0,0.01,0,3340,32711
0.01,0,0,0.89,0,0,0,0,0,0,0,0,3170,32712
0,0,0,0,0,0,0,0,0,0,0.31,0,4070,32713
0,0.46,0.56,0.97,0,0.6,0,0,0.61,0,0,0.14,4160,32714
0,0,0,0.39,0,0,0,0.51,0,0,0,0,4510,32715
0,0,0,0,0,0,0,0,0,0.01,0,1,5320,32716
0,0,0,0,0,0,0,0,0,0,0,0,10760,32717
0,0,0,0.31,0,0.28,0.38,0.22,0.3,0.29,0.43,0.48,3960,32718
0,0,0,0,0,0,0,0,0,0,0,0,3400,32719
0,0,0,0.01,0,0,0,0,0,0,0,0,3160,32720
0,0,0,0.9,0,0,0,0,0,0,0,0,3950,32721
0,0,0,0.02,0,0,0,0,0,0,0,1,4730,32722
0,0,0,0,0,0,0,0,0,0,0,0,3370,32723
0,0,0,0.02,0,0,0,0,0,0,0,0,2770,32724
0,0.05,0.04,0.99,0,0.05,0.44,0.01,0.04,0.04,0.98,0.04,3e3,32725
0,0,0,0,0,0,0,0,0,0,0.04,0.04,3575,32726
0,0,0,0,0,0,0,0,0,0,0,1,3155,32727
0,0,0,0,0,0,0,0,0,0,0.02,0,4150,32728
0,0,0,0.36,0,0,0,0,0,0,0.45,0.45,5210,32729
0,0,0,0,0,0,0,0,0,0,0,0,2210,32730
0,0,0,0.09,0,0,0.01,0,0,0,0,0,3080,32731
0,0,0,0.88,0,0,0,0,0.52,0.14,0,0,2780,32732
0,0.01,0.02,0.3,0,0.02,0.01,0,0.02,0,0,0.99,3100,32733
0,0,0,0.47,0,0,0,0,0,0,0.99,1,3820,32734
0.01,0,0,0.03,0,0,0,0,0,0,0.01,0.99,3410,32735
0,0.01,0,0.81,0,0,0,0,0,0,0.1,0.99,8400,32736
0,0,0.02,0.48,0.1,0.01,0,0,0.6,0,0.98,0.74,3360,32737
0,0,0,0,0,0,0,0,0,0,0,0.99,3040,32738
0,0,0,0.85,0,0,0,0,0,0,0.02,0.96,13835,32739
0,0,0.02,0.23,0.22,0,0.01,0,0.23,0,0.6,0.01,3130,32740
0,0,0,0,0,0,0,0,0,0,0,0,4220,32741
0,0,0,0,0,0,0,0,0,0,0,0,2690,32742
0,0,0,0.23,0,0.24,0,0.34,0,0,0,0,4290,32743
0,0,0,0.18,0,0,0,0,0,0,0,0.98,2380,32744
0,0,0,0.93,0,0,0,0,0,0,0,0,4255,32745
0,0,0,0.89,0,0,0,0,0,0,0,0,3990,32746
0,0,0.67,0,0,0,0,0,0.95,0.98,0,0.99,17610,32747
0,0,0,0.64,0,0,0.02,0,0,0,0.02,0.02,5170,32748
0,0,0,0,0,0,0,0,0,0,0.09,0.02,6840,32749
0,0,0.04,0.71,0,0.05,0.02,0,0.05,0,0.02,0.02,3370,32750
0,0,0,0.97,0,0,0,0,0,0,0,1,3180,32751
0,0,0,0,0,0,0.49,0,0,0,0.98,0.98,3760,32752
0,0,0,0.48,0,0,0,0,0,0,0,0.99,3810,32753
0,0,0,0.01,0,0,0,0,0,0,0.59,0.01,12350,32754
0,0,1,0.15,0.44,1,0.02,0,0.96,0.6,0.02,0.99,4120,32755
0,0,0,0,0,0,0,0,0,0,0,0,4260,32756
0.86,0.1,0,1,0,0.09,0.09,0,0,0,0.01,0.99,4520,32757
0,0,0,0,0,0,0,0,0,0,0,0,2370,32758
0,0,0,0.42,0,0,0,0,0,0,0.02,0.02,5550,32759
0.18,0,0.95,0.73,0.55,0.43,0.09,0,0.6,0,0,0.98,3260,32760
0,0,0,0.23,0,0,0,0,0,0,0.21,0.99,5370,32761
0,0,0,0.53,0,0,0,0,0,0,0,0,2370,32762
0,0,0.61,0,0,0,0,0,0.41,0.64,0,0.99,5310,32763
0,0,0,0.17,0,0,0,0,0,0,0.51,0,6360,32764
0,0,0,0,0,0,0,0,0,0,0,0.98,3420,32765
0,0,0,0.47,0,0,0,0.99,0,0,0,0,4300,32766
0,0,0,0,0,0,0,0,0,0,0,0,4850,32767
0,0,0,0.34,0,0.2,0,0.2,0,0,0,0,4560,32768
0,0,0,0,0,0,0,0,0,0,0.09,0,12910,32769
0,0,0,0,0,0,0,0,0,0,0,0,2740,32770
0,0,0,0.77,0,0,0,0,0,0,0,0,2850,32771
0,0,0,0.27,0,0,0,0,0,0,0,0,2510,32772
0,0,0,0,0,0,0,0,0,0,0,0,4010,32773
0,0,0,0.27,0,0,0,0.45,0,0,0,0,3260,32774
0,0,0,0,0,0,0,0,0,0,0,0.99,5600,32775
0,0,0,0,0,0,0,0,0,0,0,0,2290,32776
0,0,0,0,0,0,0,0,0,0,0.15,0,6760,32777
0.06,0.52,0,1,0,0.25,0,0.25,0,0,0,1,3e3,32778
0,0,0,0,0,0,0,0,0,0,0,0.98,3270,32779
0,0,0,0.9,0,0,0,0,0,0,0.12,0.13,5920,32780
0,0,0,0.95,0.92,0.59,0.42,0.79,0.92,0,0.43,0.01,3630,32781
0,0,0.97,0.83,0,0,0,0,0,0,0,0,21300,32782
0,0,0.01,0.32,0,0.02,0.02,0,0.02,0.04,0.59,0.05,4110,32783
0,0,0,0.85,0,0,0,0,0,0,0,0,4120,32784
0,0,0,0,0,0,0,0,0,0,0.33,0.99,3680,32785
0,0,0,0.3,0,0,0,0,0,0,0.67,0.99,6600,32786
0,0,0,0.91,0,0,0,0,0,0,0,0,3150,32787
0,0,0,0,0,0,0,0,0,0,0,0,2300,32788
0,0,0,0.54,0,0,0,0,0,0,0,1,3360,32789
0,0,0,0.12,0,0,0,0,0,0,0.02,0,6270,32790
0,0,0.01,0,0,0.01,0.01,0,0.01,0,0.02,0,4240,32791
0,0,0,0,0,0,0,0,0,0,0.99,0,16530,32792
0,0,0,0,0,0,0,0,0,0,0.44,0,6150,32793
0,0,0,0,0,0,0,0,0,0,0,0,2300,32794
0,0,0,0.28,0,0,0,0,0,0,0.03,0.47,12420,32795
0,0,0,0,0,0,0,0,0,0,0,0,3180,32796
0.19,0.98,0,0.97,0,0.37,0.38,0,0,0,0.37,0.35,2440,32797
0,0,0,0.96,0,0,0,0,0.01,0,0,1,4890,32798
0,0,0,0.22,0,0,0,0,0,0,0,0.98,3380,32799
0,0,0,0,0,0,0,0,0,0,0,0,2690,32800
0,0,0.53,0.97,0,0.43,0.39,0,0.45,0.42,0.4,0,4075,32801
0,0,0.16,0.94,0,0.87,0.22,0.8,0.17,0.16,0.15,0,5330,32802
0,0,0,0.11,0,0.34,0.01,0,0,0.01,0.01,0,2420,32803
0,0.01,0,0.18,0,0,0.02,0.01,0,0,0.03,0,3050,32804
0,0,0,0.42,0,0,0,0,0,0,0,0,2220,32805
0,0,0.96,0.35,0,0.36,0,0.38,0.44,0.45,0,0,4180,32806
0,0,0,0,0,0,0,0,0,0,0.04,0,10645,32807
0,0,0,0.53,0,0,0.19,0.18,0,0,0.35,0,14750,32808
0,0,0,0.11,0,0,0,0,0,0,0,0,2890,32809
0,0,0.04,0,0,0,0,0,0.04,0.99,0,1,3520,32810
0,0,0,0.41,0,0,0,0,0,0,0,0,3350,32811
0.74,0,0,0.24,0,0,0,0,0,0,0,0,11670,32812
0.02,0,0.99,0.44,0.05,0.09,0.14,0.03,0.45,0.39,0.35,0.4,2600,32813
0,0.09,0.11,0.97,0,0.12,0,0,0.12,0,0,0.03,3135,32814
0,0,0,0,0,0,0,0,0,0,0.05,1,5010,32815
0.43,0,1,0.48,0,0.77,0.46,0,0,0.89,0.46,0.12,10650,32816
0,0,0,0.74,0,0,0,0,0,0,0,0,2955,32817
0,0,0,0,0,0,0,0,0,0,0,0.99,2875,32818
0,0,0,0,0,0,0,0,0,0,0,0,3e3,32819
0,0,0,0.02,0,0,0,0,0,0,0.98,0.04,2630,32820
0,0,0.05,0.99,0.06,0.32,0.41,0.99,0.06,0.01,0.82,0.97,3980,32821
0,0.1,0,0.12,0,0,0,0,0,0,0,0,2740,32822
0,0,0,0.04,0,0,0,0,0,0,0,0,3080,32823
0,0,0,0.79,0,0.14,0,0.6,0,0,0,0,3890,32824
0,0,0,0.48,0,0,0,0,0,0,0,0.98,3170,32825
0,0.16,0,0.94,0,0.15,0,0.16,0,0,0,0,2940,32826
0,0,0,0.9,0,0,0,0,0,0,0.66,0.47,11080,32827
0,0,0,0.71,0,0,0,0,0,0,0,0.84,2560,32828
0,0,0,0,0,0,0,0,0,0,0,0,14130,32829
0,0,0,0,0,0,0,0,0.02,0.98,0,0,3400,32830
0,0,0,0.68,0,0,0,0,0,0,0,0,2080,32831
0,0,0,0,0,0,0,0,0,0,0.17,0,3480,32832
0,0,0.4,0.72,0.19,0.18,0,0,0.89,0,0,0,4050,32833
0,0,0,0,0,0,0,0,0,0.99,0,0,3380,32834
0,0,0,0.31,0.02,0.03,0.04,0,0.16,0.03,0.74,0.3,2940,32835
0,0,0,0.51,0,0,0.13,0,0,0,0.12,0,6450,32836
0,0,0,0.27,0,0,0,0,0,0,0.29,0.18,5280,32837
0,0,1,0.86,0.27,0.18,0.28,0.15,0.81,0.08,0.26,0.86,4010,32838
0,0,0.44,0.36,0,0.34,0,0,0.39,0,0,0,3970,32839
0.19,0,0,0.03,0,0,0,0,0,0,0,0,2730,32840
0,0.67,0.59,0.92,0.17,0.61,0,0.42,0.58,0.6,0,0,5120,32841
0,0,0,0.62,0,0,0,0,0,0,0,0,3270,32842
0,0,0,0.06,0,0,0,0,0,0,0,0,2890,32843
0,0,0,0.67,0,0,0.02,0,0,0,0.02,0.96,3340,32844
0,0,0,0.15,0,0,0,0,0,0,0,0,2950,32845
0,0,0,0.79,0,0.01,0,0,0,0,0.91,0.3,3440,32846
0,0,0,0.99,0,0,0,0,0,0,0,0,3990,32847
0,0,0,0.01,0,0,0,0,0,0,0,0,4170,32848
0,0,0.51,0.64,0.63,0,0,0,0.64,0.55,0,0,16640,32849
0,0,0,0,0,0,0,0,0,0,0.43,0,4200,32850
0,0,0,0,0,0,0,0,0,0,0.79,0.98,4290,32851
0,0.31,0.98,0.82,0,0.45,0.09,0,0.48,0.02,0.09,0.97,4790,32852
0,0,0,0.5,0,0,0,0,0,0,0,1,2940,32853
0,0,0.18,0,0,0.51,0,0,0,0.06,0,1,3770,32854
0,0,0.63,0.03,0.03,0.01,0.01,0.01,0.41,0.98,0.03,0.99,5220,32855
0,0,0,0.15,0,0.15,0.16,0.62,0,0,0.97,1,3550,32856
0,0,0,0.61,0,0,0,0,0,0,0,0,4115,32857
0,0,0.98,0.65,0,0.03,0.02,0.05,0.55,0,0.98,0.99,10390,32858
0,0,0.99,0.55,0,0,0,0,0,0,0,0,18860,32859
0,0,0,0,0,0,0,0,0,0,0,0,2670,32860
0.02,0,0,0.65,0,0.02,0.03,0.05,0,0,1,0.97,5050,32861
0,0,0,0.49,0,0,0,0,0,0,0,0,2840,32862
0,0,0,0,0,0,0,0,0,0,0,0.98,2330,32863
0,0,0.97,0.18,0,0,0,0,0.33,0.57,0,0,4630,32864
0,0,0,0,0,0,0,0,0,0,0,0.99,3390,32865
0,0,0,0.11,0,0,0.14,0.45,0,0,0.77,0.99,4460,32866
0,0,0,0,0,0,0,0,0,0,0,0.98,14760,32867
0,0,0,0.13,0,0,0.01,0,0,0,0.02,0.01,2820,32868
0,0.02,0.37,0.8,0,0.38,0.27,0.32,0.39,0.39,0.2,0.02,6600,32869
0.08,0,0.01,0.02,0.02,0.01,0.01,0.01,0.12,0.05,0.01,0,2480,32870
0,0,0,0,0,0,0,0,0,0,0,0,2920,32871
0,0,0,0.37,0,0,0,0,0,0,0.6,0.99,3670,32872
0,0,0,0.64,0,0,0,0,0,0,0.99,0.99,4070,32873
0,0,0,0.01,0,0,0,0,0,0,0,0,2460,32874
0,0,0,0,0,0,0,0.78,0,0,0,1,3480,32875
0,0,0,0.85,0,0,0,0,0,0,0,0.01,4860,32876
0,0,0,0.15,0,0,0,0,0,0,0,0.98,3600,32877
0,0,0,0.37,0,0,0,0,0,0,0,0,3540,32878
0,0,0.01,0.43,0,0,0,0,0,0,0,0,3180,32879
0,0,0,0.07,0,0,0,0,0,0,0,0.78,2905,32880
0,0,0,0,0,0,0,0,0,0,0,0,3265,32881
0,0,0,0,0,0,0,0,0,0,0,1,5440,32882
0,0,0,0,0,0,0,0,0,0,0,0,11550,32883
0,0,0,0.19,0,0,0,0,0,0,0.27,0.99,5800,32884
0,0,0,0.2,0,0,0,0,0,0,1,0.99,2480,32885
0.12,0,0,0.03,0,0,0,0,0,0,0,0,10900,32886
0,0,0,0.01,0,0,0.01,0.28,0,0,0.79,0,6065,32887
0,0,0,0.98,0,0.02,0.02,0,0,0,1,0,7640,32888
0,0,0,0.14,0,0,0,0,0,0,0,0,3045,32889
0,0,0,0.01,0,0,0,0,0,0,0,0,3060,32890
0,0,0.05,0.14,0.12,0.3,0.01,0,0.98,0.03,0,0.35,2880,32891
0,0,0,0,0,0,0,0,0,0,0,0,2480,32892
0,0,0,0.11,0,0,0,0,0,0,0,0,2970,32893
0,0,0,0.66,0,0,0,0,0,0,0,0,4010,32894
0,0,0,0.03,0,0,0,0.14,0,0,0,0,3170,32895
0,0,0,0.01,0,0,0,0,0,0,0,0,11880,32896
0.06,0,0.08,0.96,0.01,0.08,0.49,0.03,0.08,0.08,0.99,1,4400,32897
0,0,0,0.68,0,0,0.17,0.55,0,0,0.2,0.99,2770,32898
0,0,0.28,0.99,0,0,0,0,0.49,0.58,0,0,4450,32899
0,0,0,0.89,0,0,0,0,0,0,0,0.99,3650,32900
0,0,1,0.19,0,0,0,0,0.98,1,0,0,4364.5,32901
0,0,0,0.39,0,0,0,0,0,0,0,0,4140,32902
0,0,0,0,0,0,0,0,0.98,0,0,0,3170,32903
0,0,0,0.02,0,0,0,0,0,0,0.05,0.04,2510,32904
0,0,0,0,0,0,0,0,0,0,0,0,2775,32905
0,0,0,0.63,0,0,0,0,0,0,0.26,0,2910,32906
0,0,0,0.94,0,0,0,0,0,0,0,0.99,8860,32907
0,0,0,0.22,0,0,0,0,0,0.45,0,0,3350,32908
0,0,0,0,0,0,0,0.09,0,0,0.22,0.19,3860,32909
0,0,0,0.98,0,0,0,0,0,0,0,0.98,4059,32910
0,0,0,0.78,0,0,0,0,0,0,0,0,3200,32911
0,0.7,0,0.83,0,0.85,0,0.81,0.92,0,0,0.34,3780,32912
0,0,0,0.98,0,0,0,0.02,0,0,0,1,4790,32913
0.75,0,0,0.99,0,0,0.07,0.06,0,0,0.82,0,3050,32914
0,0,0,0,0,0,0,0,0,0,0,0.98,4310,32915
0,0,0,0.07,0,0,0,0,0,0,0,0,2260,32916
0,0,0.99,0.26,0,0.27,0,0,0.88,0.02,0,0,4390,32917
0,0,0,0.57,0,0,0,0,0,0,0,0,3860,32918
0,0,0,0.05,0,0,0,0,0,0,0,0.99,2235,32919
0,0,0,0.07,0,0,0,0,0,0,0,1,3130,32920
0,0,0,0,0,0,0,0,0,0,0,1,4860,32921
0,0,0,0,0,0,0,0,0,0,0.28,0,6730,32922
0,0,0,0.01,0,0.01,0.02,0,0,0,0.58,0.71,2950,32923
0,0,0,0,0,0,0,0,0,0,0.93,1,4019,32924
0,0,0,0,0,0,0,0,0,0,0,0,12900,32925
0,0,1,0.04,0.02,0.02,0.29,0,0.02,0,0.62,0,7490,32926
0,0,0,0.17,0,0,0,0,0,0,0.41,0.94,10665,32927
0.82,0.05,1,0.94,0,0.11,0.14,0.12,0.13,0.14,0.28,0,4305,32928
0,0,0.06,0.84,0,0.43,0,0,0.42,0.75,0,1,3710,32929
0,0.5,0,0.61,0,0.06,0.21,0.02,0,0,0,0,12700,32930
0.97,0.07,0,0.96,0,0.01,0.02,0.01,0,0,0.44,0.4,3900,32931
0,0,0,0.59,0,0,0,0,0,0,0,0,2280,32932
0,0,0,0,0,0,0,0,0,0,0.93,0,2750,32933
0,0,0,0,0,0,0,0,0,0,0,0,2305,32934
0,0,0,0.01,0,0,0.1,0,0,0,0,1,2850,32935
0,0,0,0.32,0,0,0.03,0,0,0,0.02,0,2710,32936
0,0,0.01,0.46,0.02,0,0,0.12,0.02,0,0.81,1,12210,32937
0,0,0.98,0.43,0,0,0,0,0.01,0,0,0.99,3160,32938
0,0,0,0,0,0,0,0,0,0,0.01,0.99,8440,32939
0,0,0,0.83,0,0,0,0,0,0,0,1,3930,32940
0.36,0,0,0,0,0,0,0,0,0,0,0,11260,32941
0,0.02,0.37,0.98,0,0.39,0.14,0.02,0.36,0.39,0.4,0,6450,32942
0,0,0,0,0,0,0,0,0,0,0.03,0,5070,32943
0.14,0,0,0.14,0,0,0,0,0,0,0.42,0,3270,32944
0,0,0,0,0,0,0,0,0,0,0,0,2570,32945
0,0,0,0.99,0,0,0,0,0,0,0,0,2340,32946
0,0,0,0.24,0,0,0.14,0,0,0,0.12,0,10670,32947
0,0,0,0,0,0,0,0,0,0,0.46,0.38,6255,32948
0,0,0,0.01,0,0,0.01,0,0,0,0.41,0,7370,32949
0.77,0,0,0,0,0,0,0,0,0,0,0,2580,32950
0,0,0,0,0,0,0,0,0,0,0,0,2655,32951
0,0,0,0,0,0,0,0,0,0,0,0,2970,32952
0,0,0,0.94,0,0,0,0,0,0,0,0,2460,32953
0,0,0,0.04,0,0.02,0.01,0,0.02,0,0.01,0,3250,32954
0,0,0,0.88,0,0,0,0,0,0,0,0,3230,32955
0,0,0,0.87,0,0,0,0,0,0,0,0,3200,32956
0,0,0,0,0,0,0,0,0,0,0,0.78,8220,32957
0,0,0,0.65,0,0,0,0,0,0,0,0,2960,32958
0,0,0,0.17,0,0,0,0,0,0,0.68,0,3530,32959
0,0,0,0,0,0,0.04,0,0,0,0.69,0.26,5205,32960
0,0,0,0.03,0,0,0,0,0,0,0.98,0.75,6645,32961
0,0,0,1,0,0,0,0,0,0,0,0,3560,32962
0,0,0.99,0.69,0,0,0,0,0,0,0,0.99,8510,32963
0,0,0,0,0,0,0,0,0,0,0,0,2670,32964
0,0,0,0,0,0,0,0,0,0,0.98,0.99,2940,32965
0.15,0,0,0,0,0,0,0,0,0,0.34,0,11240,32966
0,0,0.91,0.95,0.92,0,0,0,0.99,0,0,0.88,8870,32967
0,0,0,0.08,0,0,0,0,0,0,0,0.99,3090,32968
0,0,0,0.87,0,0,0,0,0,0,0,0.98,2870,32969
0,0,0,0.9,0,0,0,0,0,0,0,0,3220,32970
0,0.44,0,0.88,0,0.09,0,0,0,0,0,0,2580,32971
0,0,0,0.97,0,0,0,0,0,0,0,0,2230,32972
0,0,0,0,0,0,0,0,0,0,0,0,2850,32973
0.04,0,0,0.98,0,0,0.02,0,0,0,0.02,0.06,11860,32974
0,0,0,0,0,0,0,0.44,0,0,0,0,11110,32975
0,0,0,0,0,0,0,0,0,0,0,0,2720,32976
0,0,0,0.85,0,0,0,0,0,0,0,0,5990,32977
0,0,0,0,0,0,0,0,0,0,0,0,3620,32978
0,0,0,0.4,0,0.17,0.32,0.31,0,0,0.37,0.38,4250,32979
0,0,0,0.97,0,0,0,0,0,0,0,0,6230,32980
0,0,0,0.14,0,0.01,0.04,0,0,0,0.04,0,4460,32981
0,0,0,0,0,0.96,0,0,0,0,0,0,8039,32982
0,0,0,0.26,0,0,0,0,0,0,0.32,0,5960,32983
0,0,0,0.01,0,0,0,0,0,0,0,0,2330,32984
0.17,0,0,0.4,0,0.14,0.02,0.14,0,0,0.02,0,4790,32985
0,0,0,0,0,0,0,0,0,0,0,0,7690,32986
0,0,0.98,0.01,0,0,0,0,0.01,0,0.01,0.98,17805,32987
0,0,0.01,0.06,0,0.01,0.01,0,0.01,0,0.01,0,3190,32988
0,0,0,0.76,0,0,0,0,0,0,0,1,14680,32989
0,0,0.99,0.35,0.01,0.2,0.32,0.41,0.25,0.26,0.29,0.99,11440,32990
0,0,0,0,0,0,0,0,0,0,0,0,6100,32991
0,0,0,0.12,0,0,0,0,0,0,0,0,2840,32992
0,0,0.73,0.02,0,0,0,0,0.73,0.97,0,0,4830,32993
0,0,0,0.01,0,0,0.01,0,0,0,0.56,0.59,2855,32994
0,0,0.91,0.02,0,0,0,0,0,0,0,0,17120,32995
0,0,0,0,0,0,0,0,0,0,0,0.98,2410,32996
0.74,0.44,0,0.99,0,0,0.29,0,0,0,0.29,0.25,4540,32997
0,0,0,0.94,0,0,0,0,0,0,0,0,6160,32998
0,0,0.1,0.12,0.04,0.1,0.12,0,0.1,0,0.99,0.99,4450,32999
0,0,0,0.29,0,0,0,0.26,0,0,0,0,2660,33000
0.18,0,0.65,0.83,0.85,0.22,0.24,0.02,0.87,0.26,0.28,0.29,4870,33001
0,0,0,0,0,0,0,0,0,0,0.99,0,3520,33002
0,0,0,0.01,0,0,0,0,0,0,0,0,2690,33003
0,0,0,0,0,0,0.06,0.96,0,0,0.15,0.23,3650,33004
0,0,0,0.89,0,0,0,0,0,0,0.31,0,7120,33005
0.79,0.03,0.02,0.95,0.74,0.01,0.05,0.74,0.92,0.4,0,1,4560,33006
0,0,0,0.05,0,0.21,0.26,0,0,0.1,0.28,0.99,4470,33007
0,0,0,0.07,0,0,0,0,0,0,0,0,6400,33008
0,0,0,0.44,0,0,0,0,0.02,0,0,0,2940,33009
0,0,0,0.17,0,0,0,0,0,0,0,0,2270,33010
0,0,0,0.01,0.01,0.01,0,0,0.04,0.01,0,0,2570,33011
0,0,0,0,0,0,0,0,0,0,0,0,3965,33012
0.01,0.01,0.04,0.01,0,0.04,0.01,0.14,0.04,0,0.01,0,3310,33013
0.93,0,0,0.87,0,0,0,0,0,0,0.98,0.82,3340,33014
0,0,0,0.97,0,0,0,0,0,0,0,0,2965,33015
0,0,0,0.6,0,0,0,0,0,0,0,0,3110,33016
0,0,0,0.45,0,0,0,0,0,0,0,0.06,2770,33017
0,0,0,0.56,0,0,0,0,0,0,0.45,0.99,3805,33018
0.18,0,0,0,0,0,0,0,0,0,0,0,1960,33019
0,0,0,0.45,0,0,0,0,0,0,0,0,3e3,33020
0,0,0,0.01,0,0,0,0,0,0,0,0,11880,33021
0,0,0.78,0.01,0.88,0.01,0.01,0,0.95,0.87,0.24,0,15090,33022
0,0,0,0.8,0,0,0,0,0.01,0,0,0,12110,33023
0,0,0,0.31,0,0,0,0,0,0,0,0.99,4150,33024
0.01,0,0,0.01,0,0,0,0,0.02,0,0.04,0,5460,33025
0,0,0,0.28,0,0,0,0,0,0,0,0,3750,33026
0,0,0,0.01,0,0,0,0,0,0,0,0,10160,33027
0,0.11,0,0.16,0,0,0,0,0,0,0,0.56,4580,33028
0,0,0,0.45,0,0,0,0,0,0,0,0.99,4010,33029
0.02,0,0,0.88,0,0,0,0,0,0,0,0,2925,33030
0,0,0.01,0,0,0,0,0,0.99,0.89,0,0,3160,33031
0,0,0,0.5,0,0,0,0,0,0,0.18,0,5210,33032
0,0,0,0.02,0,0,0,0,0,0,0,0.99,6600,33033
0,0,0,0.07,0,0,0,0,0,0,0,1,2570,33034
0,0,0.04,0,0,0,0,0,0,0.39,0.39,0.03,4130,33035
0,0,0,0,0,0.01,0.03,0,0.01,0.01,0.03,0,2190,33036
0,0,0.07,0.08,0,0.08,0.37,0.08,0.08,0.03,0.17,0,6190,33037
0,0,0,0.11,0,0,0.45,0,0,0,0,0,4160,33038
0,0,0,0.02,0,0,0,0,0,0,0,0,2930,33039
0,0,0,0,0,0,0,0,0,0,0,0,5710,33040
0,0,0.96,0.99,0,0.07,0.06,0.08,0.97,0,0.05,0.99,5300,33041
0.33,0,0,0,0,0,0,0,0,0,0,0,7920,33042
0,0,0,0.91,0,0,0,0,0,0,0,1,4455,33043
0,0,0.98,0.05,0,0.04,0,0,0.18,0,0,0.87,7640,33044
0,0,0.16,0.84,0.56,0.76,0.16,0,0.74,0,0,0,3920,33045
0,0,0,0,0,0,0,0,0,0,0,0.98,4150,33046
0,0,0.03,0.01,0.06,0.01,0,0,0.09,1,0,0,2660,33047
0,0,0,0.04,0,0,0,0,0,0,0,0,3210,33048
0.04,0,0.08,0.48,0.37,0.32,0.46,0.05,0.39,0.23,0.56,0.97,4010,33049
0,0,0,0.45,0,0,0,0.92,0,0,0,0,3840,33050
0,0,0,0,0,0,0,0,0,0,0,0,4820,33051
0,0,0,0.3,0,0.58,0,0,0,0,0,0,2560,33052
0,0,0,0.02,0,0,0,0,0,0,0.07,0,5360,33053
0.38,0,0.02,0.03,0.01,0.02,0,0.01,0.07,0,0,0,3670,33054
0,0,0,0,0,0,0,0,0,0,0,0,11900,33055
0,0,0.89,0.8,0,0,0,0,0,0,0.64,0.36,23730,33056
0.92,0,0.59,0.34,0.04,0.21,0.15,0.11,0.98,0.65,0.99,0.14,3860,33057
0,0,0,0,0,0,0,0,0,0,0,0,2e3,33058
0,0,0,0.28,0,0,0,0.68,0,0,0,0,4915,33059
0,0,0,0.41,0,0,0,0,0,0,0,0,3135,33060
0,0,0,0.38,0,0,0,0,0,0,0,0,2460,33061
0,0,0,0,0,0,0,0,0,0,0,0,2700,33062
0,0,0,0.86,0,0,0,0,0,0.42,0,0,4790,33063
0,0,0,0.06,0,0,0,0,0,0,0,0,3235,33064
0,0,0,0,0,0,0,0,0,0,0,0.02,3410,33065
0,0,0,0.21,0,0,0,0,0,0,0,0,3320,33066
0,0,0,0.86,0,0,0,0,0,0,0,0.99,2580,33067
0,0,0,0.99,0,0.05,0.07,0.02,0,0,0,0,11760,33068
0,0,0,0.99,0.69,0,0.04,0,0.83,0,0.04,0.99,3990,33069
0,0,0,0,0,0,0,0,0,0,0,0.94,6630,33070
0,0,0,0,0,0,0.19,0,0,0,0.29,0,2350,33071
